snap,sim,lo,hi,status,ot_reliable,x10,n_halos,n_used_dmo,n_used_hyd,n_empty_dmo,n_empty_hyd,npart_dmo_med,npart_hyd_med,sec
47,Jet,14.125,14.25,ok,True,0.0899,78,78,78,0,0,714,1580,0.3
47,Jet,14.25,14.375,ok,True,0.0823,27,27,27,0,0,938,2096,0.2
47,Jet,14.375,14.5,ok,True,0.0731,7,7,7,0,0,1226,2580,0.2
47,Jet,14.5,14.625,ok,False,0.0638,1,1,1,4,3,2038,4659,0.1
47,Jet,14.625,14.75,ok,False,0.0625,1,1,1,3,0,1754,3865,0.1
47,Jet,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.1
47,Jet,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
57,Jet,10.0,10.125,ok,False,1.7199,199,79,177,45,4,0,3,0.7
57,Jet,10.125,10.25,ok,False,1.5436,130,52,120,57,18,0,3,0.5
57,Jet,10.25,10.375,ok,False,1.4684,1000,422,913,3,0,0,3,1.3
57,Jet,10.375,10.5,ok,False,1.3284,1000,446,911,2,0,0,3,1.3
57,Jet,10.5,10.625,ok,False,1.1851,1000,442,904,0,0,0,3,1.2
57,Jet,10.625,10.75,ok,False,1.0771,1000,504,888,0,0,1,3,1.2
57,Jet,10.75,10.875,ok,False,0.9810,1000,539,902,1,0,1,3,1.3
57,Jet,10.875,11.0,ok,False,0.8860,1000,564,899,1,0,1,2,1.2
57,Jet,11.0,11.125,ok,False,0.8079,1000,610,895,2,0,1,3,1.3
57,Jet,11.125,11.25,ok,False,0.7330,1000,633,885,2,1,1,2,1.2
57,Jet,11.25,11.375,ok,False,0.6748,1000,667,927,0,0,1,3,1.3
57,Jet,11.375,11.5,ok,False,0.6152,1000,744,992,0,0,1,4,1.3
57,Jet,11.5,11.625,ok,False,0.5585,1000,844,1000,0,0,2,5,1.3
57,Jet,11.625,11.75,ok,False,0.5064,1000,885,1000,0,0,2,6,1.3
57,Jet,11.75,11.875,ok,False,0.4605,1000,949,1000,0,0,3,8,1.3
57,Jet,11.875,12.0,ok,False,0.4184,1000,979,1000,0,0,4,10,1.3
57,Jet,12.0,12.125,ok,False,0.3799,1000,996,1000,0,0,6,14,1.2
57,Jet,12.125,12.25,ok,False,0.3449,1000,998,1000,0,0,8,18,1.3
57,Jet,12.25,12.375,ok,False,0.3130,1000,1000,1000,0,0,10,23,1.2
57,Jet,12.375,12.5,ok,True,0.2854,1000,1000,1000,0,0,14,31,1.3
57,Jet,12.5,12.625,ok,True,0.2586,1000,1000,1000,0,0,18,40,1.3
57,Jet,12.625,12.75,ok,True,0.2354,1000,1000,1000,0,0,24,52,1.3
57,Jet,12.75,12.875,ok,True,0.2138,1000,1000,1000,0,0,31,68,1.3
57,Jet,12.875,13.0,ok,True,0.1946,1000,1000,1000,0,0,43,92,1.3
57,Jet,13.0,13.125,ok,True,0.1769,1000,1000,1000,0,0,56,122,1.3
57,Jet,13.125,13.25,ok,True,0.1608,1000,1000,1000,0,0,74,165,1.3
57,Jet,13.25,13.375,ok,True,0.1459,1000,1000,1000,0,0,98,214,1.3
57,Jet,13.375,13.5,ok,True,0.1324,1000,1000,1000,0,0,133,289,1.3
57,Jet,13.5,13.625,ok,True,0.1201,1000,1000,1000,0,0,177,379,1.4
57,Jet,13.625,13.75,ok,True,0.1093,1000,1000,1000,0,0,228,500,1.4
57,Jet,13.75,13.875,ok,True,0.0996,1000,1000,1000,0,0,302,651,1.4
57,Jet,13.875,14.0,ok,True,0.0904,1000,1000,1000,0,0,399,871,1.5
57,Jet,14.0,14.125,ok,True,0.0820,641,641,641,0,0,544,1183,1.2
57,Jet,14.125,14.25,ok,True,0.0747,360,360,360,0,0,699,1522,0.9
57,Jet,14.25,14.375,ok,True,0.0682,174,174,174,0,0,928,2004,0.6
57,Jet,14.375,14.5,ok,True,0.0616,71,71,71,0,0,1163,2565,0.4
57,Jet,14.5,14.625,ok,True,0.0562,34,34,34,0,0,1574,3382,0.3
57,Jet,14.625,14.75,ok,True,0.0502,7,7,7,0,0,2294,5013,0.2
57,Jet,14.75,14.875,ok,True,0.0467,3,3,3,0,0,3025,6761,0.2
57,Jet,14.875,15.0,ok,False,0.0438,1,1,1,1,1,3321,7090,0.2
62,Jet,10.0,10.125,ok,False,1.5506,105,37,96,64,19,0,3,0.5
62,Jet,10.125,10.25,ok,False,1.3968,70,16,65,82,29,0,2,0.4
62,Jet,10.25,10.375,ok,False,1.3330,938,361,828,2,0,0,2,1.3
62,Jet,10.375,10.5,ok,False,1.2052,1000,408,878,2,0,0,2,1.2
62,Jet,10.5,10.625,ok,False,1.0731,1000,471,893,1,0,0,2,1.2
62,Jet,10.625,10.75,ok,False,0.9751,1000,458,875,2,0,0,2,1.2
62,Jet,10.75,10.875,ok,False,0.8882,1000,501,892,3,0,1,2,1.3
62,Jet,10.875,11.0,ok,False,0.8011,1000,549,868,3,0,1,2,1.2
62,Jet,11.0,11.125,ok,False,0.7283,1000,567,879,0,0,1,2,1.2
62,Jet,11.125,11.25,ok,False,0.6633,1000,604,860,2,1,1,2,1.2
62,Jet,11.25,11.375,ok,False,0.6089,1000,635,896,0,0,1,3,1.3
62,Jet,11.375,11.5,ok,False,0.5544,1000,725,990,0,0,1,4,1.2
62,Jet,11.5,11.625,ok,False,0.5050,1000,816,1000,0,0,2,4,1.3
62,Jet,11.625,11.75,ok,False,0.4601,1000,891,1000,0,0,2,6,1.3
62,Jet,11.75,11.875,ok,False,0.4173,1000,940,1000,0,0,3,7,1.3
62,Jet,11.875,12.0,ok,False,0.3790,1000,974,1000,0,0,4,10,1.3
62,Jet,12.0,12.125,ok,False,0.3439,1000,994,1000,0,0,5,12,1.3
62,Jet,12.125,12.25,ok,False,0.3128,1000,999,1000,0,0,7,16,1.3
62,Jet,12.25,12.375,ok,True,0.2845,1000,999,1000,0,0,10,21,1.3
62,Jet,12.375,12.5,ok,True,0.2586,1000,1000,1000,0,0,13,28,1.3
62,Jet,12.5,12.625,ok,True,0.2340,1000,1000,1000,0,0,17,36,1.2
62,Jet,12.625,12.75,ok,True,0.2130,1000,1000,1000,0,0,23,48,1.3
62,Jet,12.75,12.875,ok,True,0.1935,1000,1000,1000,0,0,31,66,1.3
62,Jet,12.875,13.0,ok,True,0.1758,1000,1000,1000,0,0,41,88,1.3
62,Jet,13.0,13.125,ok,True,0.1601,1000,1000,1000,0,0,54,116,1.3
62,Jet,13.125,13.25,ok,True,0.1453,1000,1000,1000,0,0,71,155,1.3
62,Jet,13.25,13.375,ok,True,0.1321,1000,1000,1000,0,0,96,206,1.3
62,Jet,13.375,13.5,ok,True,0.1204,1000,1000,1000,0,0,123,270,1.4
62,Jet,13.5,13.625,ok,True,0.1094,1000,1000,1000,0,0,165,358,1.4
62,Jet,13.625,13.75,ok,True,0.0988,1000,1000,1000,0,0,220,475,1.4
62,Jet,13.75,13.875,ok,True,0.0898,1000,1000,1000,0,0,293,626,1.4
62,Jet,13.875,14.0,ok,True,0.0818,1000,1000,1000,0,0,385,836,1.5
62,Jet,14.0,14.125,ok,True,0.0743,984,984,984,0,0,506,1100,1.5
62,Jet,14.125,14.25,ok,True,0.0676,561,561,561,0,0,676,1484,1.2
62,Jet,14.25,14.375,ok,True,0.0614,309,309,309,0,0,878,1909,0.8
62,Jet,14.375,14.5,ok,True,0.0556,150,150,150,0,0,1142,2492,0.5
62,Jet,14.5,14.625,ok,True,0.0505,71,71,71,0,0,1521,3380,0.4
62,Jet,14.625,14.75,ok,True,0.0468,26,26,26,0,0,2030,4486,0.2
62,Jet,14.75,14.875,ok,True,0.0419,12,12,12,0,0,2734,5990,0.2
62,Jet,14.875,15.0,ok,False,0.0380,1,1,1,5,0,4185,9355,0.2
67,Jet,10.0,10.125,ok,False,1.4150,65,15,54,80,50,0,2,0.4
67,Jet,10.125,10.25,ok,False,1.2654,46,12,41,85,51,0,2,0.3
67,Jet,10.25,10.375,ok,False,1.2014,537,197,455,19,0,0,2,1.1
67,Jet,10.375,10.5,ok,False,1.0893,1000,411,860,2,0,0,2,1.2
67,Jet,10.5,10.625,ok,False,0.9701,1000,431,856,2,1,0,2,1.2
67,Jet,10.625,10.75,ok,False,0.8821,1000,422,865,5,0,0,2,1.3
67,Jet,10.75,10.875,ok,False,0.8023,1000,485,853,6,0,0,2,1.2
67,Jet,10.875,11.0,ok,False,0.7251,1000,525,864,2,0,1,2,1.3
67,Jet,11.0,11.125,ok,False,0.6595,1000,528,856,0,0,1,2,1.2
67,Jet,11.125,11.25,ok,False,0.5986,1000,548,833,0,0,1,2,1.3
67,Jet,11.25,11.375,ok,False,0.5506,1000,580,879,1,0,1,2,1.2
67,Jet,11.375,11.5,ok,False,0.5025,1000,690,985,1,0,1,3,1.2
67,Jet,11.5,11.625,ok,False,0.4578,1000,806,1000,0,0,2,4,1.3
67,Jet,11.625,11.75,ok,False,0.4154,1000,887,1000,0,0,2,5,1.2
67,Jet,11.75,11.875,ok,False,0.3770,1000,929,1000,0,0,3,7,1.2
67,Jet,11.875,12.0,ok,False,0.3427,1000,967,1000,0,0,4,8,1.3
67,Jet,12.0,12.125,ok,False,0.3105,1000,982,1000,0,0,5,11,1.2
67,Jet,12.125,12.25,ok,True,0.2824,1000,998,1000,0,0,7,15,1.2
67,Jet,12.25,12.375,ok,True,0.2575,1000,999,1000,0,0,9,19,1.3
67,Jet,12.375,12.5,ok,True,0.2335,1000,1000,1000,0,0,12,25,1.3
67,Jet,12.5,12.625,ok,True,0.2120,1000,1000,1000,0,0,16,34,1.3
67,Jet,12.625,12.75,ok,True,0.1924,1000,1000,1000,0,0,21,44,1.2
67,Jet,12.75,12.875,ok,True,0.1748,1000,1000,1000,0,0,28,58,1.3
67,Jet,12.875,13.0,ok,True,0.1595,1000,1000,1000,0,0,37,79,1.3
67,Jet,13.0,13.125,ok,True,0.1448,1000,1000,1000,0,0,50,107,1.3
67,Jet,13.125,13.25,ok,True,0.1315,1000,1000,1000,0,0,65,139,1.3
67,Jet,13.25,13.375,ok,True,0.1194,1000,1000,1000,0,0,86,187,1.3
67,Jet,13.375,13.5,ok,True,0.1086,1000,1000,1000,0,0,116,248,1.4
67,Jet,13.5,13.625,ok,True,0.0985,1000,1000,1000,0,0,153,334,1.3
67,Jet,13.625,13.75,ok,True,0.0896,1000,1000,1000,0,0,205,448,1.4
67,Jet,13.75,13.875,ok,True,0.0815,1000,1000,1000,0,0,276,595,1.4
67,Jet,13.875,14.0,ok,True,0.0737,1000,1000,1000,0,0,370,806,1.4
67,Jet,14.0,14.125,ok,True,0.0671,1000,1000,1000,0,0,481,1048,1.5
67,Jet,14.125,14.25,ok,True,0.0611,763,763,763,0,0,638,1398,1.4
67,Jet,14.25,14.375,ok,True,0.0552,450,450,450,0,0,870,1886,1.1
67,Jet,14.375,14.5,ok,True,0.0506,260,260,260,0,0,1086,2358,0.8
67,Jet,14.5,14.625,ok,True,0.0458,130,130,130,0,0,1480,3241,0.5
67,Jet,14.625,14.75,ok,True,0.0417,64,64,64,0,0,1994,4352,0.4
67,Jet,14.75,14.875,ok,True,0.0377,15,15,15,0,0,2719,5967,0.2
67,Jet,14.875,15.0,ok,True,0.0349,10,10,10,0,0,3299,7126,0.2
69,Jet,10.0,10.125,ok,False,1.3493,51,9,43,92,47,0,2,0.3
69,Jet,10.125,10.25,ok,False,1.2151,37,18,32,80,55,0,2,0.3
69,Jet,10.25,10.375,ok,False,1.1570,496,172,407,21,3,0,2,1.0
69,Jet,10.375,10.5,ok,False,1.0476,1000,385,843,2,0,0,2,1.2
69,Jet,10.5,10.625,ok,False,0.9312,1000,422,821,3,0,0,2,1.2
69,Jet,10.625,10.75,ok,False,0.8479,1000,431,837,2,0,0,2,1.2
69,Jet,10.75,10.875,ok,False,0.7718,1000,498,829,6,0,0,2,1.2
69,Jet,10.875,11.0,ok,False,0.6962,1000,528,835,4,0,1,2,1.2
69,Jet,11.0,11.125,ok,False,0.6347,1000,511,835,0,0,1,2,1.2
69,Jet,11.125,11.25,ok,False,0.5765,1000,528,812,1,0,1,2,1.2
69,Jet,11.25,11.375,ok,False,0.5315,1000,589,864,1,0,1,2,1.2
69,Jet,11.375,11.5,ok,False,0.4821,1000,666,979,0,0,1,3,1.2
69,Jet,11.5,11.625,ok,False,0.4387,1000,774,1000,0,0,1,4,1.2
69,Jet,11.625,11.75,ok,False,0.3986,1000,838,1000,0,0,2,5,1.2
69,Jet,11.75,11.875,ok,False,0.3628,1000,923,1000,0,0,3,6,1.2
69,Jet,11.875,12.0,ok,False,0.3298,1000,963,1000,0,0,3,8,1.2
69,Jet,12.0,12.125,ok,True,0.2993,1000,980,1000,0,0,5,10,1.2
69,Jet,12.125,12.25,ok,True,0.2715,1000,996,1000,0,0,7,14,1.2
69,Jet,12.25,12.375,ok,True,0.2476,1000,1000,1000,0,0,9,18,1.2
69,Jet,12.375,12.5,ok,True,0.2239,1000,1000,1000,0,0,11,24,1.2
69,Jet,12.5,12.625,ok,True,0.2038,1000,1000,1000,0,0,15,31,1.2
69,Jet,12.625,12.75,ok,True,0.1853,1000,1000,1000,0,0,20,42,1.2
69,Jet,12.75,12.875,ok,True,0.1685,1000,1000,1000,0,0,27,56,1.3
69,Jet,12.875,13.0,ok,True,0.1530,1000,1000,1000,0,0,36,76,1.2
69,Jet,13.0,13.125,ok,True,0.1392,1000,1000,1000,0,0,48,101,1.3
69,Jet,13.125,13.25,ok,True,0.1262,1000,1000,1000,0,0,62,134,1.2
69,Jet,13.25,13.375,ok,True,0.1148,1000,1000,1000,0,0,86,184,1.3
69,Jet,13.375,13.5,ok,True,0.1041,1000,1000,1000,0,0,113,242,1.3
69,Jet,13.5,13.625,ok,True,0.0949,1000,1000,1000,0,0,152,323,1.3
69,Jet,13.625,13.75,ok,True,0.0861,1000,1000,1000,0,0,203,436,1.4
69,Jet,13.75,13.875,ok,True,0.0781,1000,1000,1000,0,0,268,584,1.3
69,Jet,13.875,14.0,ok,True,0.0710,1000,1000,1000,0,0,362,776,1.4
69,Jet,14.0,14.125,ok,True,0.0645,1000,1000,1000,0,0,468,1024,1.5
69,Jet,14.125,14.25,ok,True,0.0585,756,756,756,0,0,625,1363,1.3
69,Jet,14.25,14.375,ok,True,0.0533,489,489,489,0,0,837,1842,1.1
69,Jet,14.375,14.5,ok,True,0.0488,290,290,290,0,0,1080,2334,0.8
69,Jet,14.5,14.625,ok,True,0.0440,145,145,145,0,0,1408,3092,0.5
69,Jet,14.625,14.75,ok,True,0.0403,68,68,68,0,0,1902,4124,0.4
69,Jet,14.75,14.875,ok,True,0.0365,26,26,26,0,0,2671,5710,0.3
69,Jet,14.875,15.0,ok,True,0.0336,15,15,15,0,0,3110,7167,0.2
71,Jet,10.0,10.125,ok,False,1.2943,28,9,23,91,62,0,2,0.3
71,Jet,10.125,10.25,ok,False,1.1651,24,8,18,90,73,0,1,0.2
71,Jet,10.25,10.375,ok,False,1.1138,422,143,331,22,4,0,2,0.9
71,Jet,10.375,10.5,ok,False,1.0067,1000,379,825,2,1,0,2,1.2
71,Jet,10.5,10.625,ok,False,0.8966,1000,394,816,7,1,0,2,1.1
71,Jet,10.625,10.75,ok,False,0.8137,1000,446,808,4,0,0,2,1.2
71,Jet,10.75,10.875,ok,False,0.7412,1000,486,806,3,0,0,2,1.2
71,Jet,10.875,11.0,ok,False,0.6707,1000,494,822,3,0,0,2,1.1
71,Jet,11.0,11.125,ok,False,0.6095,1000,506,835,1,0,1,2,1.1
71,Jet,11.125,11.25,ok,False,0.5549,1000,546,810,3,1,1,2,1.2
71,Jet,11.25,11.375,ok,False,0.5101,1000,560,864,0,0,1,2,1.2
71,Jet,11.375,11.5,ok,False,0.4641,1000,626,985,0,0,1,3,1.2
71,Jet,11.5,11.625,ok,False,0.4210,1000,743,1000,1,0,1,4,1.2
71,Jet,11.625,11.75,ok,False,0.3840,1000,857,1000,0,0,2,4,1.2
71,Jet,11.75,11.875,ok,False,0.3485,1000,905,1000,0,0,2,6,1.2
71,Jet,11.875,12.0,ok,False,0.3165,1000,953,1000,0,0,3,8,1.1
71,Jet,12.0,12.125,ok,True,0.2885,1000,982,1000,0,0,5,10,1.2
71,Jet,12.125,12.25,ok,True,0.2608,1000,994,1000,0,0,6,13,1.2
71,Jet,12.25,12.375,ok,True,0.2379,1000,999,1000,0,0,8,17,1.2
71,Jet,12.375,12.5,ok,True,0.2159,1000,1000,1000,0,0,11,23,1.2
71,Jet,12.5,12.625,ok,True,0.1961,1000,1000,1000,0,0,15,31,1.2
71,Jet,12.625,12.75,ok,True,0.1779,1000,1000,1000,0,0,19,40,1.2
71,Jet,12.75,12.875,ok,True,0.1614,1000,1000,1000,0,0,26,54,1.2
71,Jet,12.875,13.0,ok,True,0.1473,1000,1000,1000,0,0,35,73,1.2
71,Jet,13.0,13.125,ok,True,0.1336,1000,1000,1000,0,0,45,96,1.2
71,Jet,13.125,13.25,ok,True,0.1214,1000,1000,1000,0,0,62,131,1.2
71,Jet,13.25,13.375,ok,True,0.1106,1000,1000,1000,0,0,82,175,1.3
71,Jet,13.375,13.5,ok,True,0.1004,1000,1000,1000,0,0,110,234,1.2
71,Jet,13.5,13.625,ok,True,0.0910,1000,1000,1000,0,0,144,310,1.3
71,Jet,13.625,13.75,ok,True,0.0829,1000,1000,1000,0,0,193,415,1.3
71,Jet,13.75,13.875,ok,True,0.0752,1000,1000,1000,0,0,260,556,1.3
71,Jet,13.875,14.0,ok,True,0.0685,1000,1000,1000,0,0,342,747,1.4
71,Jet,14.0,14.125,ok,True,0.0619,1000,1000,1000,0,0,456,996,1.5
71,Jet,14.125,14.25,ok,True,0.0565,765,765,765,0,0,604,1329,1.3
71,Jet,14.25,14.375,ok,True,0.0515,482,482,482,0,0,820,1785,1.1
71,Jet,14.375,14.5,ok,True,0.0470,313,313,313,0,0,1078,2345,0.8
71,Jet,14.5,14.625,ok,True,0.0423,143,143,143,0,0,1426,3069,0.6
71,Jet,14.625,14.75,ok,True,0.0386,79,79,79,0,0,1885,4106,0.4
71,Jet,14.75,14.875,ok,True,0.0348,38,38,38,0,0,2581,5736,0.3
71,Jet,14.875,15.0,ok,True,0.0319,13,13,13,0,0,3012,6715,0.2
73,Jet,10.0,10.125,ok,False,1.2578,20,2,19,98,72,0,2,0.2
73,Jet,10.125,10.25,ok,False,1.1212,22,7,20,90,75,0,2,0.2
73,Jet,10.25,10.375,ok,False,1.0714,327,103,257,37,8,0,1,0.8
73,Jet,10.375,10.5,ok,False,0.9703,860,312,696,8,0,0,2,1.1
73,Jet,10.5,10.625,ok,False,0.8647,1000,390,788,8,1,0,1,1.1
73,Jet,10.625,10.75,ok,False,0.7864,1000,430,790,5,1,0,2,1.1
73,Jet,10.75,10.875,ok,False,0.7143,1000,445,780,5,1,0,1,1.1
73,Jet,10.875,11.0,ok,False,0.6470,1000,484,789,2,2,0,1,1.1
73,Jet,11.0,11.125,ok,False,0.5880,1000,543,803,1,0,1,2,1.1
73,Jet,11.125,11.25,ok,False,0.5357,1000,468,808,2,0,0,2,1.1
73,Jet,11.25,11.375,ok,False,0.4907,1000,556,858,3,0,1,2,1.1
73,Jet,11.375,11.5,ok,False,0.4476,1000,627,986,0,0,1,3,1.1
73,Jet,11.5,11.625,ok,False,0.4055,1000,738,1000,0,0,1,4,1.1
73,Jet,11.625,11.75,ok,False,0.3691,1000,833,1000,0,0,2,5,1.1
73,Jet,11.75,11.875,ok,False,0.3363,1000,896,1000,0,0,2,6,1.1
73,Jet,11.875,12.0,ok,False,0.3052,1000,952,1000,0,0,3,7,1.2
73,Jet,12.0,12.125,ok,True,0.2779,1000,981,1000,0,0,4,9,1.1
73,Jet,12.125,12.25,ok,True,0.2524,1000,988,1000,0,0,6,12,1.1
73,Jet,12.25,12.375,ok,True,0.2293,1000,1000,1000,0,0,8,16,1.1
73,Jet,12.375,12.5,ok,True,0.2075,1000,1000,1000,0,0,10,22,1.2
73,Jet,12.5,12.625,ok,True,0.1887,1000,1000,1000,0,0,14,28,1.1
73,Jet,12.625,12.75,ok,True,0.1715,1000,1000,1000,0,0,19,38,1.2
73,Jet,12.75,12.875,ok,True,0.1562,1000,1000,1000,0,0,25,51,1.2
73,Jet,12.875,13.0,ok,True,0.1418,1000,1000,1000,0,0,33,68,1.2
73,Jet,13.0,13.125,ok,True,0.1290,1000,1000,1000,0,0,44,93,1.2
73,Jet,13.125,13.25,ok,True,0.1173,1000,1000,1000,0,0,59,127,1.2
73,Jet,13.25,13.375,ok,True,0.1066,1000,1000,1000,0,0,79,169,1.2
73,Jet,13.375,13.5,ok,True,0.0966,1000,1000,1000,0,0,105,226,1.2
73,Jet,13.5,13.625,ok,True,0.0876,1000,1000,1000,0,0,140,297,1.2
73,Jet,13.625,13.75,ok,True,0.0794,1000,1000,1000,0,0,187,402,1.3
73,Jet,13.75,13.875,ok,True,0.0722,1000,1000,1000,0,0,248,536,1.3
73,Jet,13.875,14.0,ok,True,0.0657,1000,1000,1000,0,0,334,719,1.3
73,Jet,14.0,14.125,ok,True,0.0599,1000,1000,1000,0,0,446,971,1.4
73,Jet,14.125,14.25,ok,True,0.0544,753,753,753,0,0,584,1285,1.3
73,Jet,14.25,14.375,ok,True,0.0495,511,511,511,0,0,790,1736,1.1
73,Jet,14.375,14.5,ok,True,0.0449,328,328,328,0,0,1064,2352,0.8
73,Jet,14.5,14.625,ok,True,0.0408,164,164,164,0,0,1372,2948,0.6
73,Jet,14.625,14.75,ok,True,0.0370,89,89,89,0,0,1816,4051,0.4
73,Jet,14.75,14.875,ok,True,0.0338,42,42,42,0,0,2517,5630,0.3
73,Jet,14.875,15.0,ok,True,0.0301,13,13,13,0,0,3019,6641,0.2
75,Jet,10.0,10.125,ok,False,1.2244,25,6,21,93,71,0,2,0.2
75,Jet,10.125,10.25,ok,False,1.0813,24,6,18,94,69,0,2,0.2
75,Jet,10.25,10.375,ok,False,1.0345,274,85,218,37,8,0,1,0.7
75,Jet,10.375,10.5,ok,False,0.9373,739,232,549,11,1,0,1,1.0
75,Jet,10.5,10.625,ok,False,0.8352,1000,377,732,9,0,0,1,1.1
75,Jet,10.625,10.75,ok,False,0.7587,1000,405,749,5,0,0,1,1.1
75,Jet,10.75,10.875,ok,False,0.6904,1000,426,774,4,1,0,1,1.1
75,Jet,10.875,11.0,ok,False,0.6241,1000,463,754,4,0,0,1,1.1
75,Jet,11.0,11.125,ok,False,0.5663,1000,457,766,5,1,0,1,1.1
75,Jet,11.125,11.25,ok,False,0.5167,1000,481,742,2,1,0,1,1.1
75,Jet,11.25,11.375,ok,False,0.4747,1000,536,856,0,0,1,2,1.1
75,Jet,11.375,11.5,ok,False,0.4316,1000,652,980,0,0,1,3,1.1
75,Jet,11.5,11.625,ok,False,0.3933,1000,734,1000,0,0,1,3,1.1
75,Jet,11.625,11.75,ok,False,0.3577,1000,802,1000,0,0,1,4,1.1
75,Jet,11.75,11.875,ok,False,0.3243,1000,883,1000,0,0,2,5,1.1
75,Jet,11.875,12.0,ok,True,0.2942,1000,947,1000,0,0,3,7,1.1
75,Jet,12.0,12.125,ok,True,0.2684,1000,978,1000,0,0,4,9,1.1
75,Jet,12.125,12.25,ok,True,0.2437,1000,996,1000,0,0,5,11,1.1
75,Jet,12.25,12.375,ok,True,0.2218,1000,1000,1000,0,0,7,15,1.1
75,Jet,12.375,12.5,ok,True,0.2006,1000,999,1000,0,0,10,21,1.1
75,Jet,12.5,12.625,ok,True,0.1827,1000,1000,1000,0,0,13,27,1.1
75,Jet,12.625,12.75,ok,True,0.1655,1000,1000,1000,0,0,18,37,1.1
75,Jet,12.75,12.875,ok,True,0.1507,1000,1000,1000,0,0,24,48,1.1
75,Jet,12.875,13.0,ok,True,0.1372,1000,1000,1000,0,0,31,65,1.1
75,Jet,13.0,13.125,ok,True,0.1247,1000,1000,1000,0,0,43,88,1.1
75,Jet,13.125,13.25,ok,True,0.1134,1000,1000,1000,0,0,56,118,1.1
75,Jet,13.25,13.375,ok,True,0.1031,1000,1000,1000,0,0,74,158,1.1
75,Jet,13.375,13.5,ok,True,0.0936,1000,1000,1000,0,0,101,215,1.2
75,Jet,13.5,13.625,ok,True,0.0849,1000,1000,1000,0,0,137,290,1.2
75,Jet,13.625,13.75,ok,True,0.0769,1000,1000,1000,0,0,182,389,1.2
75,Jet,13.75,13.875,ok,True,0.0700,1000,1000,1000,0,0,240,512,1.2
75,Jet,13.875,14.0,ok,True,0.0636,1000,1000,1000,0,0,327,704,1.3
75,Jet,14.0,14.125,ok,True,0.0578,1000,1000,1000,0,0,430,936,1.3
75,Jet,14.125,14.25,ok,True,0.0525,680,680,680,0,0,562,1222,1.1
75,Jet,14.25,14.375,ok,True,0.0480,503,503,503,0,0,761,1675,1.0
75,Jet,14.375,14.5,ok,True,0.0433,309,309,309,0,0,1031,2263,0.8
75,Jet,14.5,14.625,ok,True,0.0393,195,195,195,0,0,1358,2953,0.6
75,Jet,14.625,14.75,ok,True,0.0360,90,90,90,0,0,1737,3809,0.4
75,Jet,14.75,14.875,ok,True,0.0326,47,47,47,0,0,2393,5283,0.3
75,Jet,14.875,15.0,ok,True,0.0297,18,18,18,0,0,3443,7576,0.2
77,Jet,10.0,10.125,ok,False,1.1762,149,32,106,68,39,0,1,0.6
77,Jet,10.125,10.25,ok,False,1.0540,535,134,418,38,8,0,1,1.0
77,Jet,10.25,10.375,ok,False,1.0020,1000,309,771,13,1,0,1,1.2
77,Jet,10.375,10.5,ok,False,0.9049,1000,307,773,12,3,0,1,1.2
77,Jet,10.5,10.625,ok,False,0.8121,1000,336,758,12,1,0,1,1.2
77,Jet,10.625,10.75,ok,False,0.7383,1000,395,765,9,0,0,1,1.2
77,Jet,10.75,10.875,ok,False,0.6699,1000,429,763,4,1,0,1,1.2
77,Jet,10.875,11.0,ok,False,0.6080,1000,450,767,5,2,0,1,1.2
77,Jet,11.0,11.125,ok,False,0.5513,1000,488,801,3,2,0,2,1.2
77,Jet,11.125,11.25,ok,False,0.5016,1000,495,808,2,1,0,2,1.2
77,Jet,11.25,11.375,ok,False,0.4600,1000,551,850,0,1,1,2,1.2
77,Jet,11.375,11.5,ok,False,0.4192,1000,634,976,0,0,1,3,1.2
77,Jet,11.5,11.625,ok,False,0.3809,1000,745,1000,0,0,1,3,1.2
77,Jet,11.625,11.75,ok,False,0.3459,1000,823,1000,0,0,2,4,1.2
77,Jet,11.75,11.875,ok,False,0.3151,1000,875,1000,0,0,2,6,1.2
77,Jet,11.875,12.0,ok,True,0.2852,1000,939,1000,0,0,3,7,1.2
77,Jet,12.0,12.125,ok,True,0.2591,1000,983,1000,0,0,4,9,1.2
77,Jet,12.125,12.25,ok,True,0.2361,1000,989,1000,0,0,6,11,1.2
77,Jet,12.25,12.375,ok,True,0.2144,1000,1000,1000,0,0,7,15,1.2
77,Jet,12.375,12.5,ok,True,0.1946,1000,1000,1000,0,0,10,20,1.2
77,Jet,12.5,12.625,ok,True,0.1769,1000,1000,1000,0,0,13,26,1.2
77,Jet,12.625,12.75,ok,True,0.1604,1000,1000,1000,0,0,18,35,1.2
77,Jet,12.75,12.875,ok,True,0.1461,1000,1000,1000,0,0,24,48,1.3
77,Jet,12.875,13.0,ok,True,0.1327,1000,1000,1000,0,0,31,64,1.3
77,Jet,13.0,13.125,ok,True,0.1206,1000,1000,1000,0,0,43,86,1.3
77,Jet,13.125,13.25,ok,True,0.1093,1000,1000,1000,0,0,57,118,1.3
77,Jet,13.25,13.375,ok,True,0.0993,1000,1000,1000,0,0,75,157,1.3
77,Jet,13.375,13.5,ok,True,0.0902,1000,1000,1000,0,0,99,210,1.3
77,Jet,13.5,13.625,ok,True,0.0821,1000,1000,1000,0,0,131,281,1.3
