snap,sim,lo,hi,status,ot_reliable,x10,n_halos,n_used_dmo,n_used_hyd,n_empty_dmo,n_empty_hyd,npart_dmo_med,npart_hyd_med,sec
73,Mstar-1sigma_fgas-4sigma,11.25,11.375,ok,False,0.4915,10000,5415,8670,0,0,1,2,2.3
73,Mstar-1sigma_fgas-4sigma,11.375,11.5,ok,False,0.4483,10000,6379,9834,0,0,1,3,2.4
73,Mstar-1sigma_fgas-4sigma,11.5,11.625,ok,False,0.4072,10000,7273,10000,0,0,1,3,2.4
73,Mstar-1sigma_fgas-4sigma,11.625,11.75,ok,False,0.3696,10000,8289,10000,0,0,2,4,2.3
73,Mstar-1sigma_fgas-4sigma,11.75,11.875,ok,False,0.3359,10000,8979,10000,0,0,2,5,2.4
73,Mstar-1sigma_fgas-4sigma,11.875,12.0,ok,False,0.3052,10000,9493,10000,0,0,3,7,2.4
73,Mstar-1sigma_fgas-4sigma,12.0,12.125,ok,True,0.2771,10000,9833,10000,0,0,4,9,2.4
73,Mstar-1sigma_fgas-4sigma,12.125,12.25,ok,True,0.2519,10000,9925,10000,0,0,6,12,2.5
73,Mstar-1sigma_fgas-4sigma,12.25,12.375,ok,True,0.2289,10000,9986,10000,0,0,8,15,2.5
73,Mstar-1sigma_fgas-4sigma,12.375,12.5,ok,True,0.2078,10000,9999,10000,0,0,10,19,2.5
73,Mstar-1sigma_fgas-4sigma,12.5,12.625,ok,True,0.1890,10000,10000,10000,0,0,14,25,2.5
73,Mstar-1sigma_fgas-4sigma,12.625,12.75,ok,True,0.1717,10000,10000,10000,0,0,19,33,2.5
73,Mstar-1sigma_fgas-4sigma,12.75,12.875,ok,True,0.1560,10000,10000,10000,0,0,25,44,2.6
73,Mstar-1sigma_fgas-4sigma,12.875,13.0,ok,True,0.1418,10000,10000,10000,0,0,33,60,2.6
73,Mstar-1sigma_fgas-4sigma,13.0,13.125,ok,True,0.1288,10000,10000,10000,0,0,44,82,2.7
73,Mstar-1sigma_fgas-4sigma,13.125,13.25,ok,True,0.1169,10000,10000,10000,0,0,58,111,2.8
73,Mstar-1sigma_fgas-4sigma,13.25,13.375,ok,True,0.1063,10000,10000,10000,0,0,78,153,2.9
73,Mstar-1sigma_fgas-4sigma,13.375,13.5,ok,True,0.0965,9479,9479,9479,0,0,105,211,3.0
73,Mstar-1sigma_fgas-4sigma,13.5,13.625,ok,True,0.0878,7356,7356,7356,0,0,140,288,2.7
73,Mstar-1sigma_fgas-4sigma,13.625,13.75,ok,True,0.0798,5349,5349,5349,0,0,187,390,2.5
73,Mstar-1sigma_fgas-4sigma,13.75,13.875,ok,True,0.0724,3896,3896,3896,0,0,250,528,2.3
73,Mstar-1sigma_fgas-4sigma,13.875,14.0,ok,True,0.0658,2676,2676,2676,0,0,333,717,2.1
73,Mstar-1sigma_fgas-4sigma,14.0,14.125,ok,True,0.0599,1890,1890,1890,0,0,448,971,2.0
73,Mstar-1sigma_fgas-4sigma,14.125,14.25,ok,True,0.0544,1192,1192,1192,0,0,595,1290,1.7
73,Mstar-1sigma_fgas-4sigma,14.25,14.375,ok,True,0.0496,773,773,773,0,0,773,1700,1.5
73,Mstar-1sigma_fgas-4sigma,14.375,14.5,ok,True,0.0449,481,481,481,0,0,1058,2334,1.1
73,Mstar-1sigma_fgas-4sigma,14.5,14.625,ok,True,0.0410,262,262,262,0,0,1370,3024,0.8
73,Mstar-1sigma_fgas-4sigma,14.625,14.75,ok,True,0.0370,126,126,126,0,0,1780,3940,0.5
73,Mstar-1sigma_fgas-4sigma,14.75,14.875,ok,True,0.0339,60,60,60,0,0,2553,5667,0.3
73,Mstar-1sigma_fgas-4sigma,14.875,15.0,ok,True,0.0307,19,19,19,0,0,3006,6866,0.2
75,Mstar-1sigma_fgas-4sigma,10.0,10.125,ok,False,1.2303,21,5,15,95,84,0,2,0.2
75,Mstar-1sigma_fgas-4sigma,10.125,10.25,ok,False,1.0882,22,5,19,93,72,0,2,0.2
75,Mstar-1sigma_fgas-4sigma,10.25,10.375,ok,False,1.0356,236,73,162,49,14,0,1,0.7
75,Mstar-1sigma_fgas-4sigma,10.375,10.5,ok,False,0.9356,675,226,504,15,3,0,1,1.1
75,Mstar-1sigma_fgas-4sigma,10.5,10.625,ok,False,0.8352,1582,580,1196,4,0,0,1,1.4
75,Mstar-1sigma_fgas-4sigma,10.625,10.75,ok,False,0.7598,3544,1426,2728,0,0,0,1,1.6
75,Mstar-1sigma_fgas-4sigma,10.75,10.875,ok,False,0.6913,8702,3622,6630,0,0,0,1,2.1
75,Mstar-1sigma_fgas-4sigma,10.875,11.0,ok,False,0.6249,10000,4406,7668,0,0,0,1,2.1
75,Mstar-1sigma_fgas-4sigma,11.0,11.125,ok,False,0.5669,10000,4636,7681,0,0,0,1,2.1
75,Mstar-1sigma_fgas-4sigma,11.125,11.25,ok,False,0.5157,10000,4671,7749,0,0,0,1,2.2
75,Mstar-1sigma_fgas-4sigma,11.25,11.375,ok,False,0.4747,10000,5105,8607,0,0,1,2,2.2
75,Mstar-1sigma_fgas-4sigma,11.375,11.5,ok,False,0.4331,10000,6142,9803,0,0,1,3,2.3
75,Mstar-1sigma_fgas-4sigma,11.5,11.625,ok,False,0.3927,10000,7187,9999,0,0,1,3,2.3
75,Mstar-1sigma_fgas-4sigma,11.625,11.75,ok,False,0.3567,10000,8155,10000,0,0,2,4,2.3
75,Mstar-1sigma_fgas-4sigma,11.75,11.875,ok,False,0.3247,10000,8910,10000,0,0,2,5,2.3
75,Mstar-1sigma_fgas-4sigma,11.875,12.0,ok,True,0.2949,10000,9419,10000,0,0,3,6,2.3
75,Mstar-1sigma_fgas-4sigma,12.0,12.125,ok,True,0.2678,10000,9774,10000,0,0,4,8,2.3
75,Mstar-1sigma_fgas-4sigma,12.125,12.25,ok,True,0.2437,10000,9933,10000,0,0,5,11,2.4
75,Mstar-1sigma_fgas-4sigma,12.25,12.375,ok,True,0.2210,10000,9984,10000,0,0,7,14,2.4
75,Mstar-1sigma_fgas-4sigma,12.375,12.5,ok,True,0.2010,10000,9998,10000,0,0,10,18,2.4
75,Mstar-1sigma_fgas-4sigma,12.5,12.625,ok,True,0.1824,10000,10000,10000,0,0,13,23,2.5
75,Mstar-1sigma_fgas-4sigma,12.625,12.75,ok,True,0.1657,10000,9999,10000,0,0,18,31,2.5
75,Mstar-1sigma_fgas-4sigma,12.75,12.875,ok,True,0.1506,10000,10000,10000,0,0,24,41,2.5
75,Mstar-1sigma_fgas-4sigma,12.875,13.0,ok,True,0.1368,10000,10000,10000,0,0,32,55,2.5
75,Mstar-1sigma_fgas-4sigma,13.0,13.125,ok,True,0.1242,10000,10000,10000,0,0,42,77,2.6
75,Mstar-1sigma_fgas-4sigma,13.125,13.25,ok,True,0.1128,10000,10000,10000,0,0,56,105,2.7
75,Mstar-1sigma_fgas-4sigma,13.25,13.375,ok,True,0.1026,10000,10000,10000,0,0,75,144,2.8
75,Mstar-1sigma_fgas-4sigma,13.375,13.5,ok,True,0.0932,8646,8646,8646,0,0,101,200,2.8
75,Mstar-1sigma_fgas-4sigma,13.5,13.625,ok,True,0.0848,6831,6831,6831,0,0,134,273,2.6
75,Mstar-1sigma_fgas-4sigma,13.625,13.75,ok,True,0.0770,5064,5064,5064,0,0,180,373,2.4
75,Mstar-1sigma_fgas-4sigma,13.75,13.875,ok,True,0.0699,3764,3764,3764,0,0,242,508,2.2
75,Mstar-1sigma_fgas-4sigma,13.875,14.0,ok,True,0.0637,2640,2640,2640,0,0,320,683,2.0
75,Mstar-1sigma_fgas-4sigma,14.0,14.125,ok,True,0.0577,1891,1891,1891,0,0,433,933,1.9
75,Mstar-1sigma_fgas-4sigma,14.125,14.25,ok,True,0.0525,1189,1189,1189,0,0,575,1243,1.6
75,Mstar-1sigma_fgas-4sigma,14.25,14.375,ok,True,0.0478,788,788,788,0,0,772,1694,1.4
75,Mstar-1sigma_fgas-4sigma,14.375,14.5,ok,True,0.0433,526,526,526,0,0,1022,2238,1.2
75,Mstar-1sigma_fgas-4sigma,14.5,14.625,ok,True,0.0394,306,306,306,0,0,1317,2970,0.9
75,Mstar-1sigma_fgas-4sigma,14.625,14.75,ok,True,0.0359,124,124,124,0,0,1824,4028,0.5
75,Mstar-1sigma_fgas-4sigma,14.75,14.875,ok,True,0.0328,74,74,74,0,0,2367,5224,0.4
75,Mstar-1sigma_fgas-4sigma,14.875,15.0,ok,True,0.0297,28,28,28,0,0,3120,7014,0.2
77,Mstar-1sigma_fgas-4sigma,10.0,10.125,ok,False,1.1762,153,35,118,65,21,0,1,0.6
77,Mstar-1sigma_fgas-4sigma,10.125,10.25,ok,False,1.0552,530,138,406,34,4,0,1,1.2
77,Mstar-1sigma_fgas-4sigma,10.25,10.375,ok,False,1.0020,4024,1193,3018,1,0,0,1,1.9
77,Mstar-1sigma_fgas-4sigma,10.375,10.5,ok,False,0.9049,10000,3308,7604,0,0,0,1,2.3
77,Mstar-1sigma_fgas-4sigma,10.5,10.625,ok,False,0.8107,10000,3508,7647,0,0,0,1,2.4
77,Mstar-1sigma_fgas-4sigma,10.625,10.75,ok,False,0.7377,10000,3808,7670,0,0,0,1,2.3
77,Mstar-1sigma_fgas-4sigma,10.75,10.875,ok,False,0.6699,10000,4132,7862,0,0,0,1,2.4
77,Mstar-1sigma_fgas-4sigma,10.875,11.0,ok,False,0.6072,10000,4404,7967,0,0,0,2,2.4
77,Mstar-1sigma_fgas-4sigma,11.0,11.125,ok,False,0.5513,10000,4775,7987,0,0,0,2,2.4
77,Mstar-1sigma_fgas-4sigma,11.125,11.25,ok,False,0.5021,10000,5069,8037,0,0,1,2,2.4
77,Mstar-1sigma_fgas-4sigma,11.25,11.375,ok,False,0.4605,10000,5529,8848,0,0,1,2,2.4
77,Mstar-1sigma_fgas-4sigma,11.375,11.5,ok,False,0.4192,10000,6384,9843,0,0,1,3,2.4
77,Mstar-1sigma_fgas-4sigma,11.5,11.625,ok,False,0.3809,10000,7228,9996,0,0,1,3,2.5
77,Mstar-1sigma_fgas-4sigma,11.625,11.75,ok,False,0.3459,10000,8307,10000,0,0,2,4,2.5
77,Mstar-1sigma_fgas-4sigma,11.75,11.875,ok,False,0.3138,10000,8984,10000,0,0,2,5,2.6
77,Mstar-1sigma_fgas-4sigma,11.875,12.0,ok,True,0.2854,10000,9484,10000,0,0,3,6,2.6
77,Mstar-1sigma_fgas-4sigma,12.0,12.125,ok,True,0.2594,10000,9777,10000,0,0,4,8,2.6
77,Mstar-1sigma_fgas-4sigma,12.125,12.25,ok,True,0.2356,10000,9928,10000,0,0,6,10,2.6
77,Mstar-1sigma_fgas-4sigma,12.25,12.375,ok,True,0.2142,10000,9984,10000,0,0,7,13,2.7
77,Mstar-1sigma_fgas-4sigma,12.375,12.5,ok,True,0.1946,10000,9996,10000,0,0,10,17,2.6
77,Mstar-1sigma_fgas-4sigma,12.5,12.625,ok,True,0.1766,10000,10000,10000,0,0,13,23,2.7
77,Mstar-1sigma_fgas-4sigma,12.625,12.75,ok,True,0.1606,10000,10000,10000,0,0,18,30,2.7
77,Mstar-1sigma_fgas-4sigma,12.75,12.875,ok,True,0.1461,10000,10000,10000,0,0,23,40,2.7
77,Mstar-1sigma_fgas-4sigma,12.875,13.0,ok,True,0.1325,10000,10000,10000,0,0,31,54,2.8
77,Mstar-1sigma_fgas-4sigma,13.0,13.125,ok,True,0.1205,10000,10000,10000,0,0,42,75,2.9
77,Mstar-1sigma_fgas-4sigma,13.125,13.25,ok,True,0.1095,10000,10000,10000,0,0,56,102,2.9
77,Mstar-1sigma_fgas-4sigma,13.25,13.375,ok,True,0.0996,10000,10000,10000,0,0,74,139,3.0
77,Mstar-1sigma_fgas-4sigma,13.375,13.5,ok,True,0.0904,10000,10000,10000,0,0,100,193,3.2
77,Mstar-1sigma_fgas-4sigma,13.5,13.625,ok,True,0.0821,10000,10000,10000,0,0,132,265,3.3
77,Mstar-1sigma_fgas-4sigma,13.625,13.75,ok,True,0.0746,9585,9585,9585,0,0,176,361,3.5
77,Mstar-1sigma_fgas-4sigma,13.75,13.875,ok,True,0.0677,7046,7046,7046,0,0,236,494,3.2
77,Mstar-1sigma_fgas-4sigma,13.875,14.0,ok,True,0.0616,4929,4929,4929,0,0,316,670,2.9
77,Mstar-1sigma_fgas-4sigma,14.0,14.125,ok,True,0.0559,3689,3689,3689,0,0,425,911,2.7
77,Mstar-1sigma_fgas-4sigma,14.125,14.25,ok,True,0.0508,2404,2404,2404,0,0,559,1214,2.4
77,Mstar-1sigma_fgas-4sigma,14.25,14.375,ok,True,0.0463,1588,1588,1588,0,0,750,1655,2.2
77,Mstar-1sigma_fgas-4sigma,14.375,14.5,ok,True,0.0419,1045,1045,1045,0,0,1011,2234,1.9
77,Mstar-1sigma_fgas-4sigma,14.5,14.625,ok,True,0.0382,647,647,647,0,0,1310,2891,1.6
77,Mstar-1sigma_fgas-4sigma,14.625,14.75,ok,True,0.0348,370,370,370,0,0,1736,3861,1.2
77,Mstar-1sigma_fgas-4sigma,14.75,14.875,ok,True,0.0315,191,191,191,0,0,2316,5229,0.8
77,Mstar-1sigma_fgas-4sigma,14.875,15.0,ok,True,0.0286,102,102,102,0,0,3154,7187,0.6
9,Jet,10.0,10.125,ok,False,3.1016,259,97,243,61,4,0,3,0.2
9,Jet,10.125,10.25,ok,False,2.8192,108,39,99,73,19,0,3,0.1
9,Jet,10.25,10.375,ok,False,2.6591,764,309,694,14,0,0,3,0.2
9,Jet,10.375,10.5,ok,False,2.4069,1460,649,1311,2,0,0,3,0.3
9,Jet,10.5,10.625,ok,False,2.1416,3198,1513,2943,0,0,0,3,0.4
9,Jet,10.625,10.75,ok,False,1.9455,6379,3319,5891,0,0,1,3,0.6
9,Jet,10.75,10.875,ok,False,1.7736,10000,5740,9261,0,0,1,3,0.8
9,Jet,10.875,11.0,ok,False,1.6053,10000,6024,9327,0,0,1,3,0.9
9,Jet,11.0,11.125,ok,False,1.4615,10000,6582,9469,0,0,1,3,0.9
9,Jet,11.125,11.25,ok,False,1.3296,10000,7113,9593,0,0,1,3,0.9
9,Jet,11.25,11.375,ok,False,1.2146,10000,7543,9690,0,0,1,4,0.9
9,Jet,11.375,11.5,ok,False,1.1112,10000,8272,9959,0,0,2,5,1.0
9,Jet,11.5,11.625,ok,False,1.0104,10000,9021,10000,0,0,2,6,0.9
9,Jet,11.625,11.75,ok,False,0.9180,10000,9547,10000,0,0,3,8,1.0
9,Jet,11.75,11.875,ok,False,0.8349,10000,9794,10000,0,0,4,10,1.0
9,Jet,11.875,12.0,ok,False,0.7586,10000,9926,10000,0,0,5,13,1.0
9,Jet,12.0,12.125,ok,False,0.6899,10000,9980,10000,0,0,7,17,1.1
9,Jet,12.125,12.25,ok,False,0.6273,5240,5239,5240,0,0,9,22,0.6
9,Jet,12.25,12.375,ok,False,0.5702,2598,2598,2598,0,0,12,29,0.4
9,Jet,12.375,12.5,ok,False,0.5178,1212,1212,1212,0,0,16,38,0.3
9,Jet,12.5,12.625,ok,False,0.4723,464,464,464,0,0,21,50,0.2
9,Jet,12.625,12.75,ok,False,0.4280,170,170,170,0,0,28,66,0.2
9,Jet,12.75,12.875,ok,False,0.3917,67,67,67,0,0,38,85,0.1
9,Jet,12.875,13.0,ok,False,0.3562,21,21,21,3,0,49,107,0.0
9,Jet,13.0,13.125,ok,False,0.3196,2,2,2,33,16,84,170,0.0
9,Jet,13.125,13.25,ok,False,0.2962,1,1,1,49,32,104,188,0.0
9,Jet,13.25,13.375,ok,False,0.2570,2,2,2,24,5,110,272,0.0
9,Jet,13.375,13.5,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,13.5,13.625,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,13.625,13.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,13.75,13.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,13.875,14.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.0,14.125,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.125,14.25,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.25,14.375,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.375,14.5,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.5,14.625,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.625,14.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
9,Jet,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,10.0,10.125,ok,False,3.1174,632,221,586,28,0,0,3,0.4
13,Jet,10.125,10.25,ok,False,2.8499,286,110,265,44,0,0,3,0.3
13,Jet,10.25,10.375,ok,False,2.6630,1754,773,1647,1,0,0,3,0.5
13,Jet,10.375,10.5,ok,False,2.4100,3628,1667,3423,0,0,0,3,0.7
13,Jet,10.5,10.625,ok,False,2.1467,7653,3751,7157,0,0,0,3,1.0
13,Jet,10.625,10.75,ok,False,1.9517,10000,5299,9364,0,0,1,3,1.2
13,Jet,10.75,10.875,ok,False,1.7771,10000,5758,9363,0,0,1,3,1.1
13,Jet,10.875,11.0,ok,False,1.6109,10000,6172,9389,0,0,1,3,1.2
13,Jet,11.0,11.125,ok,False,1.4661,10000,6635,9493,0,0,1,3,1.2
13,Jet,11.125,11.25,ok,False,1.3315,10000,7057,9566,0,0,1,3,1.2
13,Jet,11.25,11.375,ok,False,1.2163,10000,7509,9686,0,0,1,4,1.2
13,Jet,11.375,11.5,ok,False,1.1139,10000,8271,9956,0,0,2,5,1.2
13,Jet,11.5,11.625,ok,False,1.0126,10000,8991,10000,0,0,2,6,1.3
13,Jet,11.625,11.75,ok,False,0.9208,10000,9433,10000,0,0,3,8,1.3
13,Jet,11.75,11.875,ok,False,0.8365,10000,9768,10000,0,0,4,10,1.3
13,Jet,11.875,12.0,ok,False,0.7599,10000,9930,10000,0,0,5,13,1.4
13,Jet,12.0,12.125,ok,False,0.6899,10000,9979,10000,0,0,7,17,1.4
13,Jet,12.125,12.25,ok,False,0.6273,10000,9999,10000,0,0,9,22,1.4
13,Jet,12.25,12.375,ok,False,0.5702,10000,10000,10000,0,0,12,29,1.4
13,Jet,12.375,12.5,ok,False,0.5184,7291,7291,7291,0,0,16,38,1.2
13,Jet,12.5,12.625,ok,False,0.4708,3917,3917,3917,0,0,22,50,0.8
13,Jet,12.625,12.75,ok,False,0.4284,1925,1925,1925,0,0,28,64,0.6
13,Jet,12.75,12.875,ok,False,0.3897,857,857,857,0,0,38,86,0.5
13,Jet,12.875,13.0,ok,False,0.3535,360,360,360,0,0,50,112,0.3
13,Jet,13.0,13.125,ok,False,0.3221,125,125,125,0,0,64,141,0.2
13,Jet,13.125,13.25,ok,True,0.2958,55,55,55,0,0,83,194,0.1
13,Jet,13.25,13.375,ok,True,0.2625,15,15,15,0,0,118,257,0.1
13,Jet,13.375,13.5,ok,False,0.2448,3,3,3,13,1,149,344,0.0
13,Jet,13.5,13.625,ok,False,0.2234,2,2,2,15,4,183,350,0.0
13,Jet,13.625,13.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,13.75,13.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,13.875,14.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.0,14.125,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.125,14.25,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.25,14.375,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.375,14.5,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.5,14.625,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.625,14.75,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.0
13,Jet,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.0
17,Jet,10.0,10.125,ok,False,3.1335,1003,399,955,10,0,0,3,0.9
17,Jet,10.125,10.25,ok,False,2.8455,485,198,463,28,0,0,3,0.7
17,Jet,10.25,10.375,ok,False,2.6786,2832,1180,2688,0,0,0,3,1.0
17,Jet,10.375,10.5,ok,False,2.4228,5904,2730,5583,0,0,0,3,1.3
17,Jet,10.5,10.625,ok,False,2.1594,10000,5047,9441,0,0,1,3,1.6
17,Jet,10.625,10.75,ok,False,1.9622,10000,5355,9452,0,0,1,3,1.6
17,Jet,10.75,10.875,ok,False,1.7875,10000,5856,9446,0,0,1,3,1.6
17,Jet,10.875,11.0,ok,False,1.6195,10000,6186,9467,0,0,1,3,1.6
17,Jet,11.0,11.125,ok,False,1.4709,10000,6534,9460,0,0,1,3,1.6
17,Jet,11.125,11.25,ok,False,1.3373,10000,6985,9500,0,0,1,3,1.6
17,Jet,11.25,11.375,ok,False,1.2261,10000,7402,9657,0,0,1,4,1.6
17,Jet,11.375,11.5,ok,False,1.1194,10000,8119,9956,0,0,2,5,1.7
17,Jet,11.5,11.625,ok,False,1.0172,10000,8899,10000,0,0,2,6,1.7
17,Jet,11.625,11.75,ok,False,0.9236,10000,9428,10000,0,0,3,8,1.7
17,Jet,11.75,11.875,ok,False,0.8395,10000,9745,10000,0,0,4,10,1.8
17,Jet,11.875,12.0,ok,False,0.7624,10000,9912,10000,0,0,5,13,1.8
17,Jet,12.0,12.125,ok,False,0.6930,10000,9973,10000,0,0,7,17,1.8
17,Jet,12.125,12.25,ok,False,0.6299,10000,9994,10000,0,0,9,22,1.7
17,Jet,12.25,12.375,ok,False,0.5723,10000,9999,10000,0,0,12,28,1.9
17,Jet,12.375,12.5,ok,False,0.5208,10000,10000,10000,0,0,16,37,1.9
17,Jet,12.5,12.625,ok,False,0.4733,10000,10000,10000,0,0,21,48,1.9
17,Jet,12.625,12.75,ok,False,0.4300,10000,10000,10000,0,0,28,64,2.0
17,Jet,12.75,12.875,ok,False,0.3910,5790,5790,5790,0,0,37,84,1.5
17,Jet,12.875,13.0,ok,False,0.3551,3171,3171,3171,0,0,49,110,1.2
17,Jet,13.0,13.125,ok,False,0.3230,1626,1626,1626,0,0,64,147,1.0
17,Jet,13.125,13.25,ok,True,0.2939,789,789,789,0,0,84,189,0.8
17,Jet,13.25,13.375,ok,True,0.2668,297,297,297,0,0,112,249,0.6
17,Jet,13.375,13.5,ok,True,0.2432,158,158,158,0,0,147,324,0.4
17,Jet,13.5,13.625,ok,True,0.2208,46,46,46,0,0,189,420,0.2
17,Jet,13.625,13.75,ok,True,0.1996,13,13,13,0,0,268,609,0.1
17,Jet,13.75,13.875,ok,False,0.1814,2,2,2,3,0,330,694,0.1
17,Jet,13.875,14.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.0,14.125,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.125,14.25,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.25,14.375,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.375,14.5,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.5,14.625,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.625,14.75,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.1
17,Jet,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
37,Jet,10.0,10.125,ok,False,2.4362,822,303,760,12,0,0,3,1.2
37,Jet,10.125,10.25,ok,False,2.2095,459,176,430,33,0,0,3,0.8
37,Jet,10.25,10.375,ok,False,2.0846,3518,1440,3302,0,0,0,3,1.6
37,Jet,10.375,10.5,ok,False,1.8854,7866,3546,7386,0,0,0,3,2.0
37,Jet,10.5,10.625,ok,False,1.6797,10000,4962,9355,0,0,0,3,2.2
37,Jet,10.625,10.75,ok,False,1.5293,10000,5349,9382,0,0,1,3,2.2
37,Jet,10.75,10.875,ok,False,1.3911,10000,5792,9326,0,0,1,3,2.2
37,Jet,10.875,11.0,ok,False,1.2620,10000,6084,9344,0,0,1,3,2.3
37,Jet,11.0,11.125,ok,False,1.1463,10000,6508,9340,0,0,1,3,2.3
37,Jet,11.125,11.25,ok,False,1.0423,10000,6700,9366,0,0,1,3,2.3
37,Jet,11.25,11.375,ok,False,0.9542,10000,7104,9527,0,0,1,3,2.2
37,Jet,11.375,11.5,ok,False,0.8712,10000,7951,9960,0,0,2,4,2.3
37,Jet,11.5,11.625,ok,False,0.7914,10000,8699,10000,0,0,2,6,2.4
37,Jet,11.625,11.75,ok,False,0.7191,10000,9305,10000,0,0,3,7,2.3
37,Jet,11.75,11.875,ok,False,0.6534,10000,9660,10000,0,0,4,9,2.4
37,Jet,11.875,12.0,ok,False,0.5936,10000,9889,10000,0,0,5,12,2.4
37,Jet,12.0,12.125,ok,False,0.5388,10000,9972,10000,0,0,7,16,2.6
37,Jet,12.125,12.25,ok,False,0.4898,10000,9989,10000,0,0,9,20,2.4
37,Jet,12.25,12.375,ok,False,0.4450,10000,9998,10000,0,0,11,26,2.4
37,Jet,12.375,12.5,ok,False,0.4049,10000,10000,10000,0,0,15,34,2.6
37,Jet,12.5,12.625,ok,False,0.3679,10000,10000,10000,0,0,20,46,2.5
37,Jet,12.625,12.75,ok,False,0.3342,10000,10000,10000,0,0,27,60,2.6
37,Jet,12.75,12.875,ok,False,0.3035,10000,10000,10000,0,0,36,80,2.6
37,Jet,12.875,13.0,ok,True,0.2762,10000,10000,10000,0,0,47,104,2.8
37,Jet,13.0,13.125,ok,True,0.2509,9109,9109,9109,0,0,62,138,2.6
37,Jet,13.125,13.25,ok,True,0.2280,5615,5615,5615,0,0,82,181,2.2
37,Jet,13.25,13.375,ok,True,0.2075,3068,3068,3068,0,0,108,238,1.8
37,Jet,13.375,13.5,ok,True,0.1883,1800,1800,1800,0,0,144,316,1.6
37,Jet,13.5,13.625,ok,True,0.1713,924,924,924,0,0,191,415,1.3
37,Jet,13.625,13.75,ok,True,0.1559,440,440,440,0,0,248,542,0.8
37,Jet,13.75,13.875,ok,True,0.1420,218,218,218,0,0,330,708,0.6
37,Jet,13.875,14.0,ok,True,0.1282,76,76,76,0,0,430,925,0.3
37,Jet,14.0,14.125,ok,True,0.1154,31,31,31,0,0,565,1231,0.2
37,Jet,14.125,14.25,ok,True,0.1052,9,9,9,0,0,687,1450,0.1
37,Jet,14.25,14.375,ok,False,0.0962,2,2,2,1,0,922,1859,0.1
37,Jet,14.375,14.5,no_halos,False,nan,0,0,0,0,0,0,0,0.1
37,Jet,14.5,14.625,no_halos,False,nan,0,0,0,0,0,0,0,0.1
37,Jet,14.625,14.75,no_halos,False,nan,0,0,0,0,0,0,0,0.1
37,Jet,14.75,14.875,no_halos,False,nan,0,0,0,0,0,0,0,0.1
37,Jet,14.875,15.0,no_halos,False,nan,0,0,0,0,0,0,0,0.1
47,Jet,10.0,10.125,ok,False,2.0698,463,173,422,23,0,0,3,1.1
47,Jet,10.125,10.25,ok,False,1.8648,263,103,233,40,3,0,2,0.7
47,Jet,10.25,10.375,ok,False,1.7687,2528,1018,2354,0,0,0,3,1.7
47,Jet,10.375,10.5,ok,False,1.6013,6009,2699,5585,0,0,0,3,2.0
47,Jet,10.5,10.625,ok,False,1.4253,10000,4730,9234,0,0,0,3,2.4
47,Jet,10.625,10.75,ok,False,1.2956,10000,5240,9243,0,0,1,3,2.4
47,Jet,10.75,10.875,ok,False,1.1803,10000,5478,9202,0,0,1,3,2.3
47,Jet,10.875,11.0,ok,False,1.0690,10000,6003,9190,0,0,1,3,2.5
